,KNAPPER,MATERIAL,DATACLASS,CORE.ID,ID,EVENT,EVENT_ID,ORIGINAL.MASS,MNF,CORTEX,CORTEX_VALUE,DORSALNUM,EXTPLAT,PLATTYPE,MAXLENGTH,MAXWIDTH,MAXTHICK,LENGTH,WIDTH,THICK,PLATWID,PLATTHICK,EXTANGLE,WEIGHT,SURFACE.AREA,CORTEX.AREA
1479,SAM LIN,FLINT,DISTFLAKE,1,32,4,1-4,3350,NA,1-50%,0.25,0,,,23.98,9.7,3.7,0,0,0,0,0,0,0.7,232.606,58.1515
1480,SAM LIN,FLINT,MEDFLAKE,1,33,4,1-4,3350,NA,NONE,0,0,,,23.45,11.88,2.22,0,0,0,0,0,0,0.3,278.586,0
1481,SAM LIN,FLINT,DISTFLAKE,1,34,4,1-4,3350,NA,NONE,0,0,,,25.51,10.39,2.82,0,0,0,0,0,0,0.5,265.0489,0
1482,SAM LIN,FLINT,DISTFLAKE,1,35,4,1-4,3350,NA,NONE,0,0,,,21.43,12.42,2.73,0,0,0,0,0,0,0.4,266.1606,0
1483,SAM LIN,FLINT,BROKESPLIT,1,36,4,1-4,3350,NA,1-50%,0.25,0,,,22.51,9.87,4.14,0,0,0,0,0,0,0.5,222.1737,55.543425
1484,SAM LIN,FLINT,DISTFLAKE,1,37,4,1-4,3350,NA,1-50%,0.25,0,,,20.74,8.2,2.29,0,0,0,0,0,0,0.2,170.068,42.517
1485,SAM LIN,FLINT,COMPFLAKE,1,38,4,1-4,3350,1,50-99%,0.75,3,N/A,CRUSHED,98.01,56.63,17.98,97.57,55.67,13.92,0,0,0,89,5431.7219,4073.791425
1486,SAM LIN,FLINT,COMPFLAKE,1,39,4,1-4,3350,1,1-50%,0.25,2,CORTEX,UNI,82.52,51.45,16.17,78.12,51.89,16.78,13.53,3.96,0,55.9,4053.6468,1013.4117
1487,SAM LIN,FLINT,COMPFLAKE,1,40,4,1-4,3350,1,1-50%,0.25,5,SCAR,TRIMMED,74.65,48.41,10.17,73.37,48.82,7.45,42.62,6.24,0,38.1,3581.9234,895.48085
1488,SAM LIN,FLINT,COMPFLAKE,1,41,4,1-4,3350,1,NONE,0,3,SCAR,UNI,48.34,39.97,12.57,45.23,34.94,8.86,37.84,10.15,77,21.1,1580.3362,0
1489,SAM LIN,FLINT,DISTFLAKE,1,42,4,1-4,3350,NA,50-99%,0.75,0,,,49.33,46.64,11.61,0,0,0,0,0,0,20.8,2300.7512,1725.5634
1490,SAM LIN,FLINT,PROXFLAKE,1,43,4,1-4,3350,1,1-50%,0.25,0,SCAR,UNI,46.34,28.9,8.37,0,0,0,18.99,3.64,0,10,1339.226,334.8065
1491,SAM LIN,FLINT,COMPFLAKE,1,44,4,1-4,3350,1,NONE,0,2,SCAR,UNI,51.2,43.84,8.22,34.74,34.41,6.93,0,0,0,9.3,1195.4034,0
1492,SAM LIN,FLINT,COMPFLAKE,1,45,4,1-4,3350,1,COMPLETE,1,0,CORTEX,CORTICAL,51.6,39.98,9.37,50.58,41.35,7.87,0,0,0,16.2,2091.483,2091.483
1493,SAM LIN,FLINT,PROXFLAKE,1,46,4,1-4,3350,1,50-99%,0.75,0,SCAR,N/A,57.87,43.51,9.09,0,0,0,0,0,0,19.9,2517.9237,1888.442775
1494,SAM LIN,FLINT,PROXFLAKE,1,47,4,1-4,3350,1,1-50%,0.25,1,SCAR,UNI,36.85,18.64,3.72,0,0,0,0,0,0,2.3,686.884,171.721
1495,SAM LIN,FLINT,DISTFLAKE,1,48,4,1-4,3350,NA,1-50%,0.25,0,,,35.43,15.41,8.17,0,0,0,0,0,0,4,545.9763,136.494075
1496,SAM LIN,FLINT,COMPFLAKE,1,49,4,1-4,3350,1,1-50%,0.25,1,CORTEX,CORTICAL,39.1,20.92,3.41,20.08,22.81,3.12,0,0,95,2.6,458.0248,114.5062
1497,SAM LIN,FLINT,COMPFLAKE,1,50,4,1-4,3350,1,NONE,0,2,N/A,N/A,31.73,17.2,4.12,16.8,24.59,4.3,0,0,0,1.8,413.112,0
1498,SAM LIN,FLINT,BROKESPLIT,1,51,4,1-4,3350,NA,50-99%,0.75,0,,,27.29,18.81,4.33,0,0,0,0,0,0,1.9,513.3249,384.993675
1499,SAM LIN,FLINT,DISTFLAKE,1,52,4,1-4,3350,NA,1-50%,0.25,0,,,28.09,15.74,4.57,0,0,0,0,0,0,2,442.1366,110.53415
1500,SAM LIN,FLINT,BROKESPLIT,1,53,4,1-4,3350,NA,1-50%,0.25,0,,,28.98,13.37,2.61,0,0,0,0,0,0,0.9,387.4626,96.86565
1501,SAM LIN,FLINT,MEDFLAKE,1,54,4,1-4,3350,NA,1-50%,0.25,0,,,24.8,17.02,5.46,0,0,0,0,0,0,1.9,422.096,105.524
1502,SAM LIN,FLINT,COMPFLAKE,1,55,4,1-4,3350,1,NONE,0,1,SCAR,UNI,23.66,12.94,3.48,12.15,18.99,3.28,16.06,2.88,0,1,230.7285,0
1503,SAM LIN,FLINT,DISTFLAKE,1,56,4,1-4,3350,NA,1-50%,0.25,0,,,26.4,15.68,3.59,0,0,0,0,0,0,1.2,413.952,103.488
1504,SAM LIN,FLINT,DISTFLAKE,1,57,4,1-4,3350,NA,1-50%,0.25,0,,,23.04,10.89,3.01,0,0,0,0,0,0,0.5,250.9056,62.7264
1505,SAM LIN,FLINT,ANGULARFRAG,1,58,4,1-4,3350,NA,NONE,0,0,,,34.03,4.68,2.74,0,0,0,0,0,0,0.3,318.5208,0
1506,SAM LIN,FLINT,DISTFLAKE,1,59,4,1-4,3350,NA,1-50%,0.25,0,,,23.76,9.14,3.42,0,0,0,0,0,0,0.5,217.1664,54.2916
1507,SAM LIN,FLINT,CORE,1,0,4,1-4,3350,NA,1-50%,0.25,0,,,160.43,117.03,65.4,0,0,0,0,0,0,1436.1,37550.2458,9387.56145
1508,SAM LIN,FLINT,COMPFLAKE,1,60,4,1-4,3350,1,50-99%,0.75,3,CORTEX,UNI,112.76,82.59,29.46,93.89,79.5,22.66,41.31,12,0,247,7464.255,5598.19125
1509,SAM LIN,FLINT,COMPFLAKE,1,61,4,1-4,3350,1,1-50%,0.25,4,CORTEX,UNI,108.25,76.53,32.17,77.87,97.22,29.22,0,0,0,189.5,7570.5214,1892.63035
1510,SAM LIN,FLINT,COMPFLAKE,1,62,4,1-4,3350,1,1-50%,0.25,7,SCAR,UNI,80.68,39.46,26.17,75.02,35.76,23.39,35.08,7.6,103,92.8,2682.7152,670.6788
1511,SAM LIN,FLINT,COMPFLAKE,1,63,4,1-4,3350,1,1-50%,0.25,8,SCAR,UNI,75.74,58.58,30.56,72.93,56.76,16.18,15.54,4.72,0,76.2,4139.5068,1034.8767
1512,SAM LIN,FLINT,COMPFLAKE,1,64,4,1-4,3350,1,50-99%,0.75,1,SCAR,UNI,74.07,53.05,12.84,54.5,68.64,13.2,20.96,6.89,0,47,3740.88,2805.66
1513,SAM LIN,FLINT,COMPFLAKE,1,65,4,1-4,3350,1,1-50%,0.25,6,SCAR,N/A,63.63,43.95,16.16,61.76,44.16,13.97,0,0,0,43.1,2727.3216,681.8304
1514,SAM LIN,FLINT,COMPFLAKE,1,66,4,1-4,3350,1,50-99%,0.75,2,SCAR,UNI,68.71,51.05,11.52,50.72,56.05,9.8,0,0,0,26.8,2842.856,2132.142
1515,SAM LIN,FLINT,COMPFLAKE,1,67,4,1-4,3350,1,1-50%,0.25,4,SCAR,UNI,73.92,47.92,13.64,45.58,42.72,13.98,24.06,6.72,0,31.9,1947.1776,486.7944
1516,SAM LIN,FLINT,COMPFLAKE,1,68,4,1-4,3350,1,NONE,0,3,SCAR,UNI,61.78,28.78,4.78,24.6,47.07,3.49,24.67,3.56,0,8.4,1157.922,0
1517,SAM LIN,FLINT,COMPFLAKE,1,69,4,1-4,3350,1,1-50%,0.25,3,SCAR,UNI,59.6,20.72,3.99,56.83,16.94,3.16,0,0,0,5,962.7002,240.67505
1518,SAM LIN,FLINT,DISTFLAKE,1,70,4,1-4,3350,NA,1-50%,0.25,0,,,57.62,28.01,15.3,0,0,0,0,0,0,26.3,1613.9362,403.48405
1519,SAM LIN,FLINT,COMPFLAKE,1,71,4,1-4,3350,1,1-50%,0.25,1,SCAR,UNI,63.77,47.13,7.59,60.87,44.87,6.75,0,0,0,26.7,2731.2369,682.809225
1520,SAM LIN,FLINT,PROXFLAKE,1,72,4,1-4,3350,1,1-50%,0.25,0,CORTEX,UNI,51.33,38.24,7.5,0,0,0,13.67,5.5,0,12.8,1962.8592,490.7148
1521,SAM LIN,FLINT,DISTFLAKE,1,73,4,1-4,3350,NA,1-50%,0.25,0,,,61.85,30.95,9.65,0,0,0,0,0,0,19.8,1914.2575,478.564375
1522,SAM LIN,FLINT,COMPFLAKE,1,74,4,1-4,3350,1,1-50%,0.25,4,SCAR,UNI,44.07,32.53,8.11,40.99,30.82,7.46,23.68,7.06,74,11.3,1263.3118,315.82795
1523,SAM LIN,FLINT,COMPFLAKE,1,75,4,1-4,3350,1,1-50%,0.25,5,N/A,N/A,64.27,47.44,10.64,56.57,48.9,7.36,0,0,0,24.5,2766.273,691.56825
1524,SAM LIN,FLINT,COMPFLAKE,1,76,4,1-4,3350,1,1-50%,0.25,2,SCAR,UNI,52.23,28.26,6.62,44.55,27.3,6.2,0,0,0,9,1216.215,304.05375
1525,SAM LIN,FLINT,PROXFLAKE,1,77,4,1-4,3350,1,NONE,0,0,SCAR,UNI,45.62,27.9,8.22,0,0,0,0,0,0,8.8,1272.798,0
1526,SAM LIN,FLINT,COMPFLAKE,1,78,4,1-4,3350,1,1-50%,0.25,2,SCAR,UNI,32.86,26.5,8.55,32.69,23.57,6.75,14.26,5.35,81,7.7,770.5033,192.625825
1527,SAM LIN,FLINT,DISTFLAKE,1,79,4,1-4,3350,NA,1-50%,0.25,0,,,50.38,15.58,3.36,0,0,0,0,0,0,2.8,784.9204,196.2301
1528,SAM LIN,FLINT,COMPFLAKE,1,80,4,1-4,3350,1,50-99%,0.75,0,SCAR,UNI,40.66,24.54,7.66,39.54,24.6,4.64,0,0,0,4.6,972.684,729.513
1529,SAM LIN,FLINT,PROXFLAKE,1,81,4,1-4,3350,1,NONE,0,0,SCAR,UNI,36.61,26.94,10.87,0,0,0,0,0,0,7.4,986.2734,0
1530,SAM LIN,FLINT,PROXFLAKE,1,82,4,1-4,3350,1,NONE,0,0,SCAR,UNI,42.55,20.26,5.72,0,0,0,0,0,0,4.3,862.063,0
1531,SAM LIN,FLINT,COMPFLAKE,1,83,4,1-4,3350,1,1-50%,0.25,1,N/A,N/A,42.95,19.52,8.39,20,34.23,8.33,0,0,0,5.5,684.6,171.15
1532,SAM LIN,FLINT,DISTFLAKE,1,84,4,1-4,3350,NA,50-99%,0.75,0,,,40.61,28.44,5.69,0,0,0,0,0,0,3.8,1154.9484,866.2113
1533,SAM LIN,FLINT,DISTFLAKE,1,85,4,1-4,3350,NA,NONE,0,0,,,40.96,25.91,8.4,0,0,0,0,0,0,5.2,1061.2736,0
1534,SAM LIN,FLINT,DISTFLAKE,1,86,4,1-4,3350,NA,1-50%,0.25,0,,,35.34,25.43,4.73,0,0,0,0,0,0,4,898.6962,224.67405
1535,SAM LIN,FLINT,COMPFLAKE,1,87,4,1-4,3350,1,NONE,0,2,SCAR,UNI,37.25,22.54,5.24,37.14,22.73,3.98,13.97,4.35,92,3,844.1922,0
1536,SAM LIN,FLINT,PROXFLAKE,1,88,4,1-4,3350,1,1-50%,0.25,0,CORTEX,UNI,28.22,21.59,7.7,0,0,0,14.9,1.64,0,2.6,609.2698,152.31745
1537,SAM LIN,FLINT,MEDFLAKE,1,89,4,1-4,3350,NA,1-50%,0.25,0,,,27.54,15.5,5.36,0,0,0,0,0,0,1.7,426.87,106.7175
1538,SAM LIN,FLINT,PROXFLAKE,1,90,4,1-4,3350,1,NONE,0,0,SCAR,UNI,28.35,20.91,4.61,0,0,0,12.12,2.14,0,2.5,592.7985,0
1539,SAM LIN,FLINT,PROXFLAKE,1,91,4,1-4,3350,1,50-99%,0.75,0,CORTEX,CORTICAL,22.87,19.37,4.36,0,0,0,0,0,0,1.7,442.9919,332.243925
1540,SAM LIN,FLINT,DISTFLAKE,1,92,4,1-4,3350,NA,1-50%,0.25,0,,,35.86,15.15,6.22,0,0,0,0,0,0,1.9,543.279,135.81975
1541,SAM LIN,FLINT,PROXFLAKE,1,93,4,1-4,3350,1,NONE,0,0,SCAR,UNI,26.77,19.65,2.25,0,0,0,10.15,2.04,0,1.3,526.0305,0
1542,SAM LIN,FLINT,COMPFLAKE,1,94,4,1-4,3350,1,1-50%,0.25,2,N/A,CRUSHED,25.74,17.46,3.37,25.18,13.15,2.16,0,0,0,0.9,331.117,82.77925
1543,SAM LIN,FLINT,COMPSPLIT,1,95,4,1-4,3350,0.5,NONE,0,0,SCAR,UNI,31.61,20.67,3.39,0,0,0,0,0,0,1.7,653.3787,0
1544,SAM LIN,FLINT,DISTFLAKE,1,96,4,1-4,3350,NA,NONE,0,0,,,26.54,14.19,2.23,0,0,0,0,0,0,0.8,376.6026,0
1545,SAM LIN,FLINT,ANGULARFRAG,1,97,4,1-4,3350,NA,NONE,0,0,,,30.42,19.38,9.26,0,0,0,0,0,0,2.5,1179.0792,0
1546,SAM LIN,FLINT,COMPFLAKE,1,98,4,1-4,3350,1,NONE,0,2,SCAR,UNI,31.05,18.45,8.2,28.41,14.16,2.66,0,0,0,1.1,402.2856,0
1547,SAM LIN,FLINT,DISTFLAKE,1,99,4,1-4,3350,NA,NONE,0,0,,,28.24,18.25,2.86,0,0,0,0,0,0,1.2,515.38,0
1548,SAM LIN,FLINT,DISTFLAKE,1,100,4,1-4,3350,NA,NONE,0,0,,,24.01,23.15,3.5,0,0,0,0,0,0,0.9,555.8315,0
1549,SAM LIN,FLINT,COMPFLAKE,1,101,4,1-4,3350,1,1-50%,0.25,3,CORTEX,UNI,21.43,11.18,2.51,15.01,13.33,1.75,4.5,2,82,0.5,200.0833,50.020825
1550,SAM LIN,FLINT,DISTFLAKE,1,102,4,1-4,3350,NA,1-50%,0.25,0,,,28.72,17.81,3.42,0,0,0,0,0,0,1,511.5032,127.8758
1551,SAM LIN,FLINT,COMPFLAKE,1,103,4,1-4,3350,1,NONE,0,2,SCAR,UNI,30.79,14.87,4.71,14.22,23.69,4.6,17.47,4.14,0,1.8,336.8718,0
1552,SAM LIN,FLINT,DISTFLAKE,1,104,4,1-4,3350,NA,NONE,0,0,,,22.74,16,2.3,0,0,0,0,0,0,0.9,363.84,0
1553,SAM LIN,FLINT,COMPFLAKE,1,105,4,1-4,3350,1,NONE,0,3,SCAR,UNI,28.17,16.6,4.8,20.76,24.46,3.23,0,0,0,1.5,507.7896,0
1554,SAM LIN,FLINT,PROXFLAKE,1,106,4,1-4,3350,1,NONE,0,0,SCAR,UNI,23.75,17.05,4.21,0,0,0,0,0,0,1.5,404.9375,0
1555,SAM LIN,FLINT,BROKEFLAKE,1,107,4,1-4,3350,NA,NONE,0,0,,,29.41,8.33,5.34,0,0,0,0,0,0,0.9,244.9853,0
1556,SAM LIN,FLINT,ANGULARFRAG,1,108,4,1-4,3350,NA,NONE,0,0,,,28.65,13.08,7.92,0,0,0,0,0,0,1.5,749.484,0
1557,SAM LIN,FLINT,PROXFLAKE,1,109,4,1-4,3350,1,NONE,0,0,SCAR,UNI,23.79,16.09,3.94,0,0,0,12.04,4.09,0,1.2,382.7811,0
1558,SAM LIN,FLINT,BROKESPLIT,1,110,4,1-4,3350,NA,NONE,0,0,,,24.32,9.99,5.06,0,0,0,0,0,0,1,242.9568,0
1559,SAM LIN,FLINT,COMPFLAKE,1,111,4,1-4,3350,1,50-99%,0.75,0,N/A,CRUSHED,20.26,11.48,6.17,11.98,18.57,5.82,0,0,0,1.3,222.4686,166.85145
1560,SAM LIN,FLINT,CORE,2,0,1,2-1,1010,NA,50-99%,0.75,0,,,183.77,96.69,43.52,0,0,0,0,0,0,920,35537.4426,26653.08195
1561,SAM LIN,FLINT,COMPFLAKE,2,1,1,2-1,1010,1,50-99%,0.75,2,CORTEX,UNI,72.96,48.65,10.68,69.68,34.82,10.63,24.18,5.95,0,32.1,2426.2576,1819.6932
1562,SAM LIN,FLINT,COMPFLAKE,2,2,1,2-1,1010,1,50-99%,0.75,0,CORTEX,CORTICAL,53.64,38.02,10.34,34.81,43.44,9.32,35.66,7.72,0,17.4,1512.1464,1134.1098
1563,SAM LIN,FLINT,COMPFLAKE,2,3,1,2-1,1010,1,COMPLETE,1,0,CORTEX,CORTICAL,45.48,39.18,10.73,40.22,31.63,9.11,19.09,9.12,0,15.1,1272.1586,1272.1586
1564,SAM LIN,FLINT,COMPFLAKE,2,4,1,2-1,1010,1,1-50%,0.25,3,CORTEX,CORTICAL,36.67,24.11,8.52,25.19,30.79,7.12,22.95,7.85,0,4.9,775.6001,193.900025
1565,SAM LIN,FLINT,COMPFLAKE,2,5,1,2-1,1010,1,50-99%,0.75,0,CORTEX,CRUSHED,33.55,26.75,5.8,29.01,24.77,5.28,0,0,0,4.7,718.5777,538.933275
1566,SAM LIN,FLINT,COMPFLAKE,2,6,1,2-1,1010,1,NONE,0,2,SCAR,UNI,29.62,23.53,11.55,24.22,25.78,10.3,15.8,9.21,0,4.4,624.3916,0
1567,SAM LIN,FLINT,COMPFLAKE,2,7,1,2-1,1010,1,1-50%,0.25,2,CORTEX,CORTICAL,26.13,17.45,3.95,19.3,22.07,4.01,0,0,0,1.6,425.951,106.48775
1568,SAM LIN,FLINT,BROKESPLIT,2,9,1,2-1,1010,NA,1-50%,0.25,0,,,21.64,8.87,4.13,0,0,0,0,0,0,0.7,191.9468,47.9867
1569,SAM LIN,FLINT,ANGULARFRAG,2,10,1,2-1,1010,NA,1-50%,0.25,0,,,25.21,5.56,4.65,0,0,0,0,0,0,0.4,280.3352,70.0838
1570,SAM LIN,FLINT,COMPFLAKE,2,1,2,2-2,1010,1,50-99%,0.75,2,CORTEX,UNI,72.96,48.65,10.68,69.68,34.82,10.63,24.18,5.95,0,32.1,2426.2576,1819.6932
1571,SAM LIN,FLINT,COMPFLAKE,2,2,2,2-2,1010,1,50-99%,0.75,0,CORTEX,CORTICAL,53.64,38.02,10.34,34.81,43.44,9.32,35.66,7.72,0,17.4,1512.1464,1134.1098
1572,SAM LIN,FLINT,COMPFLAKE,2,3,2,2-2,1010,1,COMPLETE,1,0,CORTEX,CORTICAL,45.48,39.18,10.73,40.22,31.63,9.11,19.09,9.12,0,15.1,1272.1586,1272.1586
1573,SAM LIN,FLINT,COMPFLAKE,2,4,2,2-2,1010,1,1-50%,0.25,3,CORTEX,CORTICAL,36.67,24.11,8.52,25.19,30.79,7.12,22.95,7.85,0,4.9,775.6001,193.900025
1574,SAM LIN,FLINT,COMPFLAKE,2,5,2,2-2,1010,1,50-99%,0.75,0,CORTEX,CRUSHED,33.55,26.75,5.8,29.01,24.77,5.28,0,0,0,4.7,718.5777,538.933275
1575,SAM LIN,FLINT,COMPFLAKE,2,6,2,2-2,1010,1,NONE,0,2,SCAR,UNI,29.62,23.53,11.55,24.22,25.78,10.3,15.8,9.21,0,4.4,624.3916,0
1576,SAM LIN,FLINT,COMPFLAKE,2,7,2,2-2,1010,1,1-50%,0.25,2,CORTEX,CORTICAL,26.13,17.45,3.95,19.3,22.07,4.01,0,0,0,1.6,425.951,106.48775
1577,SAM LIN,FLINT,BROKESPLIT,2,9,2,2-2,1010,NA,1-50%,0.25,0,,,21.64,8.87,4.13,0,0,0,0,0,0,0.7,191.9468,47.9867
1578,SAM LIN,FLINT,ANGULARFRAG,2,10,2,2-2,1010,NA,1-50%,0.25,0,,,25.21,5.56,4.65,0,0,0,0,0,0,0.4,280.3352,70.0838
1579,SAM LIN,FLINT,CORE,2,0,2,2-2,1010,NA,50-99%,0.75,0,,,177.83,92.56,37.9,0,0,0,0,0,0,795,32919.8896,24689.9172
1580,SAM LIN,FLINT,DISTFLAKE,2,11,2,2-2,1010,NA,COMPLETE,1,0,,,69.94,28.47,10.39,0,0,0,0,0,0,18.9,1991.1918,1991.1918
1581,SAM LIN,FLINT,COMPFLAKE,2,12,2,2-2,1010,1,COMPLETE,1,0,CORTEX,CORTICAL,50.27,35.15,15.34,34.47,46.37,15.01,0,0,0,22.8,1598.3739,1598.3739
1582,SAM LIN,FLINT,COMPFLAKE,2,13,2,2-2,1010,1,1-50%,0.25,6,SCAR,UNI,47.37,37.29,6.52,34.21,35.74,4.8,17.44,6.11,66,9.3,1222.6654,305.66635
1583,SAM LIN,FLINT,COMPFLAKE,2,14,2,2-2,1010,1,1-50%,0.25,2,CORTEX,CORTICAL,51.23,32.93,8.6,29.09,36.6,7.1,0,0,0,13.4,1064.694,266.1735
1584,SAM LIN,FLINT,COMPFLAKE,2,15,2,2-2,1010,1,1-50%,0.25,6,SCAR,CORTICAL,38.92,27.92,4.75,26.64,32.71,4.29,0,0,0,4.1,871.3944,217.8486
1585,SAM LIN,FLINT,COMPSPLIT,2,16,2,2-2,1010,0.5,50-99%,0.75,0,SCAR,UNI,35.5,30.69,5.06,0,0,0,0,0,0,5.2,1089.495,817.12125
1586,SAM LIN,FLINT,DISSPLIT,2,17,2,2-2,1010,NA,50-99%,0.75,0,,,30.06,18.07,3.9,0,0,0,0,0,0,1.4,543.1842,407.38815
1587,SAM LIN,FLINT,COMPSPLIT,2,18,2,2-2,1010,0.5,NONE,0,0,SCAR,UNI,36.23,29.67,6.9,0,0,0,0,0,0,3.7,1074.9441,0
1588,SAM LIN,FLINT,COMPSPLIT,2,19,2,2-2,1010,0.5,1-50%,0.25,0,SCAR,UNI,53.75,35.77,8.01,0,0,0,0,0,0,14.7,1922.6375,480.659375
1589,SAM LIN,FLINT,COMPFLAKE,2,20,2,2-2,1010,1,50-99%,0.75,2,CORTEX,CORTICAL,39.7,21.12,19.06,30.45,30.44,8.05,0,0,0,5.6,926.898,695.1735
1590,SAM LIN,FLINT,ANGULARFRAG,2,21,2,2-2,1010,NA,1-50%,0.25,0,,,29.35,23.4,5.09,0,0,0,0,0,0,1.5,1373.58,343.395
1591,SAM LIN,FLINT,PROXFLAKE,2,22,2,2-2,1010,1,50-99%,0.75,0,CORTEX,N/A,25.57,20.07,3.61,0,0,0,0,0,0,2.1,513.1899,384.892425
1592,SAM LIN,FLINT,MEDFLAKE,2,23,2,2-2,1010,NA,1-50%,0.25,0,,,24.2,21.06,4.92,0,0,0,0,0,0,2.3,509.652,127.413
1593,SAM LIN,FLINT,MEDFLAKE,2,24,2,2-2,1010,NA,1-50%,0.25,0,,,21.92,15.14,3.88,0,0,0,0,0,0,1.3,331.8688,82.9672
1594,SAM LIN,FLINT,DISTFLAKE,2,25,2,2-2,1010,NA,1-50%,0.25,0,,,23.73,14.26,3.08,0,0,0,0,0,0,1,338.3898,84.59745
1595,SAM LIN,FLINT,DISTFLAKE,2,26,2,2-2,1010,NA,COMPLETE,1,0,,,26.97,10.55,2.68,0,0,0,0,0,0,0.8,284.5335,284.5335
1596,SAM LIN,FLINT,DISTFLAKE,2,27,2,2-2,1010,NA,NONE,0,0,,,24.09,6.71,1.97,0,0,0,0,0,0,0.2,161.6439,0
1597,SAM LIN,FLINT,COMPFLAKE,2,1,3,2-3,1010,1,50-99%,0.75,2,CORTEX,UNI,72.96,48.65,10.68,69.68,34.82,10.63,24.18,5.95,0,32.1,2426.2576,1819.6932
1598,SAM LIN,FLINT,COMPFLAKE,2,2,3,2-3,1010,1,50-99%,0.75,0,CORTEX,CORTICAL,53.64,38.02,10.34,34.81,43.44,9.32,35.66,7.72,0,17.4,1512.1464,1134.1098
1599,SAM LIN,FLINT,COMPFLAKE,2,3,3,2-3,1010,1,COMPLETE,1,0,CORTEX,CORTICAL,45.48,39.18,10.73,40.22,31.63,9.11,19.09,9.12,0,15.1,1272.1586,1272.1586
1600,SAM LIN,FLINT,COMPFLAKE,2,4,3,2-3,1010,1,1-50%,0.25,3,CORTEX,CORTICAL,36.67,24.11,8.52,25.19,30.79,7.12,22.95,7.85,0,4.9,775.6001,193.900025
1601,SAM LIN,FLINT,COMPFLAKE,2,5,3,2-3,1010,1,50-99%,0.75,0,CORTEX,CRUSHED,33.55,26.75,5.8,29.01,24.77,5.28,0,0,0,4.7,718.5777,538.933275
1602,SAM LIN,FLINT,COMPFLAKE,2,6,3,2-3,1010,1,NONE,0,2,SCAR,UNI,29.62,23.53,11.55,24.22,25.78,10.3,15.8,9.21,0,4.4,624.3916,0
1603,SAM LIN,FLINT,COMPFLAKE,2,7,3,2-3,1010,1,1-50%,0.25,2,CORTEX,CORTICAL,26.13,17.45,3.95,19.3,22.07,4.01,0,0,0,1.6,425.951,106.48775
1604,SAM LIN,FLINT,BROKESPLIT,2,9,3,2-3,1010,NA,1-50%,0.25,0,,,21.64,8.87,4.13,0,0,0,0,0,0,0.7,191.9468,47.9867
1605,SAM LIN,FLINT,ANGULARFRAG,2,10,3,2-3,1010,NA,1-50%,0.25,0,,,25.21,5.56,4.65,0,0,0,0,0,0,0.4,280.3352,70.0838
1606,SAM LIN,FLINT,DISTFLAKE,2,11,3,2-3,1010,NA,COMPLETE,1,0,,,69.94,28.47,10.39,0,0,0,0,0,0,18.9,1991.1918,1991.1918
1607,SAM LIN,FLINT,COMPFLAKE,2,12,3,2-3,1010,1,COMPLETE,1,0,CORTEX,CORTICAL,50.27,35.15,15.34,34.47,46.37,15.01,0,0,0,22.8,1598.3739,1598.3739
1608,SAM LIN,FLINT,COMPFLAKE,2,13,3,2-3,1010,1,1-50%,0.25,6,SCAR,UNI,47.37,37.29,6.52,34.21,35.74,4.8,17.44,6.11,66,9.3,1222.6654,305.66635
1609,SAM LIN,FLINT,COMPFLAKE,2,14,3,2-3,1010,1,1-50%,0.25,2,CORTEX,CORTICAL,51.23,32.93,8.6,29.09,36.6,7.1,0,0,0,13.4,1064.694,266.1735
1610,SAM LIN,FLINT,COMPFLAKE,2,15,3,2-3,1010,1,1-50%,0.25,6,SCAR,CORTICAL,38.92,27.92,4.75,26.64,32.71,4.29,0,0,0,4.1,871.3944,217.8486
1611,SAM LIN,FLINT,COMPSPLIT,2,16,3,2-3,1010,0.5,50-99%,0.75,0,SCAR,UNI,35.5,30.69,5.06,0,0,0,0,0,0,5.2,1089.495,817.12125
1612,SAM LIN,FLINT,DISSPLIT,2,17,3,2-3,1010,NA,50-99%,0.75,0,,,30.06,18.07,3.9,0,0,0,0,0,0,1.4,543.1842,407.38815
1613,SAM LIN,FLINT,COMPSPLIT,2,18,3,2-3,1010,0.5,NONE,0,0,SCAR,UNI,36.23,29.67,6.9,0,0,0,0,0,0,3.7,1074.9441,0
1614,SAM LIN,FLINT,COMPSPLIT,2,19,3,2-3,1010,0.5,1-50%,0.25,0,SCAR,UNI,53.75,35.77,8.01,0,0,0,0,0,0,14.7,1922.6375,480.659375
1615,SAM LIN,FLINT,COMPFLAKE,2,20,3,2-3,1010,1,50-99%,0.75,2,CORTEX,CORTICAL,39.7,21.12,19.06,30.45,30.44,8.05,0,0,0,5.6,926.898,695.1735
1616,SAM LIN,FLINT,ANGULARFRAG,2,21,3,2-3,1010,NA,1-50%,0.25,0,,,29.35,23.4,5.09,0,0,0,0,0,0,1.5,1373.58,343.395
1617,SAM LIN,FLINT,PROXFLAKE,2,22,3,2-3,1010,1,50-99%,0.75,0,CORTEX,N/A,25.57,20.07,3.61,0,0,0,0,0,0,2.1,513.1899,384.892425
1618,SAM LIN,FLINT,MEDFLAKE,2,23,3,2-3,1010,NA,1-50%,0.25,0,,,24.2,21.06,4.92,0,0,0,0,0,0,2.3,509.652,127.413
1619,SAM LIN,FLINT,MEDFLAKE,2,24,3,2-3,1010,NA,1-50%,0.25,0,,,21.92,15.14,3.88,0,0,0,0,0,0,1.3,331.8688,82.9672
